time,row,col,demand
326,5,5,46
203,0,6,20
278,2,2,32
558,6,0,0
320,6,7,6
681,7,0,0
275,1,0,0
429,7,6,7
447,0,7,45
26,3,1,0
291,7,3,0
1,4,3,51
325,2,7,67
157,2,7,91
464,6,4,0
77,2,2,0
641,4,0,0
497,6,5,72
544,3,1,9
97,3,5,63
75,6,4,0
283,2,0,0
259,3,1,0
526,5,3,129
150,2,6,4
712,0,1,13
591,1,4,88
531,3,4,31
169,1,6,19
307,7,5,49
322,0,7,0
471,6,5,61
224,2,2,0
537,2,5,0
136,3,7,74
349,7,7,6
165,0,0,32
27,3,1,0
43,1,7,444
728,2,5,1688
375,1,2,135
372,4,6,46
534,7,6,25
90,6,2,0
702,0,0,22
37,2,7,298
504,0,1,0
11,4,2,3
63,7,3,3
57,5,5,124
245,7,0,0
634,3,3,11
729,7,6,0
563,0,3,0
220,2,0,0
125,6,1,0
270,5,5,0
526,7,2,0
694,2,3,66
730,3,3,59
244,0,0,9
610,2,7,0
529,0,3,40
688,5,6,33
234,5,5,21
642,5,1,0
44,4,1,83
121,3,4,52
5,6,5,0
63,2,6,216
314,7,4,6
176,0,0,0
491,5,2,0
427,1,4,43
535,3,0,0
179,0,3,4
48,7,2,0
489,4,2,0
369,0,6,0
255,6,2,0
476,4,0,0
503,0,3,254
661,7,0,0
129,7,3,0
674,0,7,173
645,0,7,67
211,4,7,137
574,4,0,0
532,1,5,65
570,6,4,10
610,0,7,0
718,7,5,0
513,5,4,0
541,5,3,15
470,6,2,0
5,5,6,0
544,0,5,95
688,4,4,74
578,3,1,34
498,7,4,8
245,7,3,5
277,3,7,0
711,1,7,13
258,4,4,50
223,6,6,0
457,7,0,0
671,5,7,165
299,6,2,0
299,3,2,0
283,4,7,32
193,3,0,0
81,2,5,111
478,5,2,13
290,1,6,6
52,3,3,0
499,0,7,173
523,3,1,38
574,0,0,16
57,1,3,397
353,3,1,6
365,6,5,39
144,1,5,25
615,0,2,36
388,2,1,0
234,0,2,13
717,1,1,0
350,5,3,6
568,3,7,52
686,0,2,0
255,2,5,84
108,7,3,0
586,5,3,0
150,0,6,4
150,5,4,0
410,3,1,12
111,5,0,0
683,1,0,0
436,5,2,25
395,2,5,7
361,3,6,135
590,0,5,98
307,2,0,0
178,7,0,0
374,5,3,0
577,4,4,159
239,2,6,34
309,0,0,25
148,0,7,0
543,0,0,15
106,5,3,10
435,7,2,20
124,3,5,0
720,0,1,45
83,1,5,478
148,7,7,0
399,4,6,66
418,7,2,0
130,6,4,7
248,6,7,0
368,7,3,0
438,0,4,20
180,4,6,4
106,2,0,0
39,0,6,221
171,1,4,0
177,4,3,0
76,3,2,0
21,2,0,0
35,1,6,433
62,1,6,226
278,4,5,32
622,6,6,28
152,6,6,7
507,1,2,29
417,7,3,0
214,5,0,0
475,6,4,0
293,5,1,0
710,0,7,99
230,4,6,8
111,4,5,40
169,7,1,0
45,3,1,11
49,7,1,0
682,5,4,0
593,2,6,210
83,1,1,0
450,6,4,8
4,0,4,3
35,7,1,0
687,1,1,0
270,6,6,5
497,0,4,81
16,3,1,0
540,2,4,55
372,3,0,0
719,2,2,147
722,2,0,36
225,6,0,0
673,3,3,54
647,5,0,0
251,2,4,0
552,0,6,713
50,1,3,19
37,0,0,6
446,7,7,0
595,4,3,44
474,2,0,0
132,4,2,0
402,5,6,60
652,1,0,0
619,7,5,0
57,3,1,15
574,7,7,10
471,4,6,34
182,1,1,0
14,6,5,22
493,3,3,131
504,7,2,0
626,1,7,116
124,4,1,0
405,3,6,440
354,0,1,27
558,5,2,0
628,6,7,11
106,4,1,0
11,5,3,0
313,6,3,0
538,4,0,0
558,6,6,10
665,6,5,63
292,1,0,0
428,6,6,43
94,1,7,53
435,6,2,8
221,3,4,5
189,0,3,46
659,1,6,388
398,1,4,37
707,6,4,0
512,3,6,0
411,3,2,19
646,0,3,146
117,3,7,6
108,1,4,6
164,0,6,2213
363,5,6,50
240,6,7,5
479,2,5,387
649,4,1,0
492,6,0,0
346,5,7,0
450,6,5,8
16,0,0,14
456,4,2,0
660,2,2,51
168,3,4,50
336,0,3,173
518,0,2,205
286,7,3,0
433,2,2,144
302,0,3,83
48,4,2,3
122,7,2,0
518,3,6,67
343,5,5,17
626,1,4,146
534,1,0,0
129,3,7,163
72,4,0,0
89,5,3,41
558,3,5,32
578,5,4,44
106,0,3,23
316,4,4,67
525,0,2,114
360,5,6,284
730,2,1,23
384,6,7,30
563,6,5,0
417,7,2,0
602,2,6,260
510,4,6,9
486,6,1,0
689,4,1,0
599,3,5,264
132,7,3,0
121,0,3,21
273,3,3,23
201,6,1,0
417,5,1,0
637,3,3,0
112,1,0,4
454,1,7,53
364,6,5,22
534,2,6,40
280,1,6,29
720,4,1,36
84,5,0,0
197,5,7,0
185,2,3,24
429,5,1,0
138,6,0,0
260,0,2,14
27,1,1,0
661,7,4,31
451,2,4,53
97,7,6,29
172,2,0,0
451,1,4,73
254,6,2,9
352,0,7,98
413,7,5,19
45,3,5,319
576,6,4,54
544,6,6,40
644,3,0,19
653,0,0,0
173,1,4,0
25,4,7,6
218,3,2,5
27,4,3,37
132,1,3,94
690,1,7,0
548,0,2,40
144,6,0,0
686,6,3,0
402,6,5,11
131,3,5,39
62,7,3,0
340,0,0,6
230,1,6,13
522,2,0,0
349,0,1,6
43,5,4,298
327,1,7,190
625,7,5,49
329,7,1,0
158,7,1,0
204,3,5,48
87,0,6,879
11,5,1,0
239,1,0,0
130,5,5,115
240,1,5,17
324,3,4,6
482,1,4,45
209,7,3,0
242,0,2,27
302,7,4,0
35,2,2,319
626,2,5,134
438,2,5,40
640,1,2,60
86,6,0,0
602,3,0,0
713,2,6,13
240,4,0,0
492,5,5,28
651,2,1,0
277,6,6,32
634,6,3,0
213,7,2,5
538,1,1,0
21,1,2,24
596,6,6,237
589,0,6,71
80,2,5,16
551,4,6,375
269,7,4,0
723,5,0,0
17,4,5,87
93,4,5,136
7,1,5,0
337,4,6,146
246,1,3,14
462,0,1,8
352,0,5,227
664,4,3,31
153,4,0,0
445,2,0,0
205,3,7,28
306,7,1,0
217,7,7,0
61,7,4,0
93,7,7,6
347,0,2,6
13,2,2,17
557,5,6,0
664,2,0,0
590,1,6,71
67,6,4,36
541,0,2,25
588,6,1,0
63,5,6,147
670,7,5,51
266,5,5,38
373,1,5,148
334,4,7,71
143,3,2,7
611,4,7,0
373,6,7,57
286,2,0,0
675,6,0,0
339,4,1,33
520,1,5,281
293,4,5,43
217,6,3,0
487,7,7,0
332,1,6,170
580,3,7,34
187,3,2,0
73,3,4,16
196,6,2,0
566,7,4,0
216,3,5,64
68,1,3,222
84,1,0,0
184,5,2,0
658,6,2,0
151,6,7,4
645,1,7,67
114,5,7,20
96,7,4,4
13,2,5,123
23,2,0,0
82,2,2,152
520,4,1,0
281,2,5,65
699,3,5,462
176,0,6,0
287,6,5,52
632,7,0,0
274,6,0,0
26,7,2,0
654,5,1,0
41,0,1,3
208,2,4,154
571,5,6,135
625,2,5,205
344,3,2,0
39,3,7,49
234,6,5,16
543,4,2,0
474,2,6,186
291,5,5,0
453,3,1,8
212,1,1,5
611,6,5,11
655,2,4,12
540,3,7,49
491,2,4,0
288,7,7,98
183,2,6,34
338,4,3,304
576,1,5,650
607,5,4,11
671,4,5,274
218,4,3,26
163,5,4,142
604,4,5,121
639,1,1,0
127,4,6,0
568,6,4,32
278,6,2,0
241,2,1,5
115,7,5,13
371,3,3,7
6,0,5,0
360,3,1,7
58,4,6,60
574,1,7,184
607,1,6,11
312,6,2,0
308,3,3,68
582,7,5,0
31,4,4,9
521,3,2,23
223,4,5,153
501,3,0,0
641,0,2,78
429,0,4,55
289,0,6,25
122,4,4,4
6,2,5,0
496,5,7,22
248,1,7,0
641,3,0,0
543,6,4,15
252,6,6,14
382,5,7,68
49,1,2,15
514,4,0,0
62,6,2,9
251,5,7,22
288,4,6,30
615,4,2,0
226,1,1,0
563,0,6,0
399,1,6,119
625,1,4,97
136,4,5,133
184,0,0,0
86,0,2,85
404,4,3,108
679,0,1,21
687,2,0,0
382,7,7,11
197,0,6,0
84,3,3,98
68,0,2,69
607,1,4,18
4,5,7,0
364,2,0,0
218,5,6,8
527,7,4,23
627,1,5,86
154,4,1,4
661,2,0,0
50,3,0,0
643,3,7,37
707,5,4,13
690,0,6,0
391,2,3,18
447,7,4,13
401,5,2,96
473,3,5,117
618,3,3,82
10,2,0,0
146,3,7,4
117,2,4,20
225,7,0,0
229,4,7,5
107,7,4,0
685,6,7,0
441,7,4,0
568,6,7,110
32,6,0,0
181,2,1,0
210,5,1,5
447,6,5,13
479,2,6,870
237,0,3,64
348,6,1,0
137,4,7,56
51,2,6,12
377,6,3,0
487,5,7,0
414,6,5,7
720,5,7,163
430,6,6,82
23,2,5,33
100,7,2,0
436,1,5,25
256,7,0,0
449,0,7,40
665,7,7,20
653,5,6,31
250,3,2,0
559,5,7,10
344,7,6,0
407,6,5,18
547,2,1,0
668,0,6,318
486,5,4,14
307,0,6,211
375,7,3,0
347,6,4,0
33,7,4,83
349,6,3,0
647,3,3,97
678,4,2,21
264,7,2,0
31,7,6,3
135,2,2,70
307,0,5,83
419,7,2,0
539,7,2,0
152,2,6,66
341,7,5,0
452,7,1,0
618,2,7,92
63,2,7,60
435,3,3,58
352,5,4,21
604,0,5,75
2,4,2,0
541,1,0,55
84,1,4,117
128,4,1,0
424,1,3,94
265,4,5,41
663,6,6,12
575,1,2,74
373,1,6,35
692,5,5,0
105,4,7,27
60,1,3,267
291,3,7,0
551,1,5,488
132,2,6,163
666,5,3,51
81,0,3,95
412,7,5,12
276,4,7,5
173,5,5,15
178,7,7,0
31,2,4,6
531,7,7,15
131,5,7,74
386,7,4,11
647,0,3,97
178,6,2,12
375,1,1,0
686,3,4,0
176,5,0,0
597,1,0,0
548,0,5,160
725,2,0,0
582,1,5,88
12,0,4,65
296,2,6,0
345,3,3,0
226,5,6,0
535,6,4,9
409,6,5,43
457,1,7,90
27,6,3,0
624,4,1,11
504,4,0,0
571,4,7,94
592,2,0,142
627,2,6,224
353,2,4,64
628,7,2,11
510,1,2,23
343,6,4,0
448,7,1,0
258,1,1,14
415,6,5,0
148,4,1,0
378,1,7,79
315,1,4,20
328,2,5,135
123,3,1,4
163,0,2,66
191,6,2,31
630,2,3,60
52,1,2,0
457,3,3,27
425,0,4,70
643,0,5,37
470,6,6,8
539,0,1,0
162,2,4,44
97,2,4,43
599,2,7,159
670,1,7,165
71,2,0,3
568,7,5,10
326,2,3,61
652,0,1,0
464,6,0,0
430,4,1,7
594,4,7,291
580,2,1,10
580,5,2,10
93,6,0,0
313,7,7,0
250,4,1,5
127,2,6,0
494,6,4,0
215,1,6,40
702,1,5,575
668,7,0,0
358,4,5,216
336,7,3,17
29,6,1,0
629,7,4,60
32,5,2,0
377,5,6,35
638,0,5,37
687,6,5,0
59,1,4,126
557,2,7,74
319,1,7,16
204,5,1,0
25,3,7,11
646,1,3,194
652,6,1,0
319,5,7,0
717,6,4,22
347,6,7,0
279,1,7,32
426,2,3,55
26,5,0,0
501,6,3,8
70,1,2,90
260,3,5,103
321,7,4,0
418,3,4,31
595,7,1,0
504,4,5,228
289,2,0,0
645,5,5,67
316,3,5,97
376,6,5,17
290,7,7,0
47,4,2,0
699,0,3,246
676,4,7,86
189,1,6,24
387,0,2,41
421,3,3,51
654,7,6,0
426,2,0,0
153,4,1,14
196,5,3,8
31,1,0,0
453,2,0,0
528,0,6,614
271,6,2,0
377,1,7,92
472,3,3,56
328,2,0,6
207,3,1,12
323,2,5,0
616,5,4,57
518,6,3,0
534,0,3,15
587,2,2,10
392,6,3,0
382,1,1,28
647,3,7,134
646,4,3,146
357,5,5,54
184,4,3,31
440,7,0,0
632,1,2,0
364,2,4,35
501,1,6,281
70,3,5,427
55,3,7,0
100,1,2,0
114,5,4,20
664,1,1,0
592,0,5,98
417,2,6,0
147,2,4,7
378,6,5,50
139,6,4,13
715,0,5,134
577,5,3,0
57,6,5,94
172,0,7,24
291,7,2,0
228,5,3,0
309,5,6,83
350,1,4,75
606,7,5,0
335,7,6,16
60,0,0,9
673,5,5,41
108,0,3,17
4,3,3,11
580,2,6,264
407,4,0,0
249,6,1,0
511,6,0,0
172,4,5,89
225,1,3,0
116,1,6,56
88,2,5,148
630,7,3,0
273,7,3,0
553,4,2,16
528,2,6,1023
479,4,5,172
3,7,4,0
266,3,2,0
159,6,0,0
637,7,3,0
538,1,3,9
107,2,7,17
522,0,7,161
510,3,7,9
721,0,4,118
190,6,6,0
641,0,6,60
521,4,4,47
202,5,6,0
384,1,7,160
424,7,6,7
477,2,5,268
301,4,7,58
157,0,1,4
677,3,4,128
2,2,5,3
635,3,0,0
292,0,1,6
338,2,5,146
484,6,7,14
696,3,0,0
685,7,5,0
391,6,6,0
387,4,6,89
507,4,4,61
715,4,6,35
1,0,0,0
431,1,1,31
463,2,5,13
289,7,3,0
623,6,7,18
273,5,2,0
220,4,5,37
436,3,6,58
616,5,7,46
500,1,3,100
79,7,4,0
436,6,7,20
155,0,4,51
503,1,6,607
685,5,4,66
181,7,7,4
711,0,3,0
586,6,6,0
378,7,1,0
5,0,2,0
181,0,4,19
251,7,3,0
3,6,6,8
617,7,4,0
109,6,7,4
346,5,5,0
144,2,5,25
370,5,2,0
342,1,2,17
499,6,4,8
662,5,6,20
45,7,3,0
453,0,7,45
40,4,5,195
111,0,2,13
36,4,7,161
399,2,1,7
576,5,3,17
257,4,7,27
285,6,1,0
476,2,5,215
598,5,0,10
190,2,7,31
431,0,3,118
481,6,0,0
683,7,2,0
352,0,6,108
484,1,6,59
352,1,6,114
437,2,4,78
279,1,4,5
503,1,0,8
247,2,1,0
319,3,1,0
644,1,6,37
260,4,2,0
191,4,3,34
194,2,6,56
420,3,2,0
237,1,2,34
388,2,2,53
521,1,3,167
234,4,6,0
484,0,3,81
465,6,0,0
474,7,1,0
171,5,6,0
714,1,3,0
335,7,2,0
453,4,0,0
441,6,3,0
41,7,4,6
684,1,3,86
479,3,3,130
98,2,6,17
709,7,7,0
589,1,6,17
693,2,3,375
250,4,7,31
178,2,6,0
244,3,1,0
415,1,7,12
358,4,3,33
213,3,2,5
509,0,7,38
499,7,3,8
348,7,7,10
240,7,3,0
368,7,2,0
675,6,4,74
520,4,4,76
545,6,3,25
672,2,6,1058
586,4,2,0
111,1,2,23
207,2,4,61
308,6,3,0
72,6,6,4
466,4,5,0
381,4,5,124
78,1,7,4
536,6,0,0
333,0,6,396
531,5,2,25
219,0,1,5
468,4,7,61
255,7,4,5
193,4,1,8
326,2,2,61
339,0,0,6
634,4,7,0
352,3,5,152
106,5,2,0
641,4,3,30
487,2,7,0
627,3,1,0
38,4,1,3
228,2,1,0
190,2,0,0
502,4,3,72
321,0,2,0
386,6,0,0
535,5,0,0
615,5,7,57
216,4,4,8
635,1,3,11
184,5,5,15
456,4,6,27
303,6,3,0
466,6,0,0
248,6,1,0
254,1,0,9
148,0,1,0
542,4,7,25
710,4,5,0
147,2,5,7
669,2,4,255
223,6,4,0
238,2,4,34
250,0,5,0
96,4,3,60
618,0,5,92
27,5,5,0
553,2,2,52
355,4,7,71
545,1,2,55
94,4,2,0
358,2,7,54
450,3,0,13
200,2,7,0
451,0,4,20
325,5,6,20
330,7,2,0
381,3,5,358
247,1,3,0
327,0,1,10
98,5,4,13
367,0,6,7
561,3,4,10
504,7,1,0
170,7,7,0
119,3,1,6
564,5,1,0
376,3,5,177
62,0,6,186
324,7,5,0
714,5,2,0
621,2,1,0
373,3,7,148
675,1,1,0
668,3,4,122
385,6,3,11
268,2,3,9
696,4,5,69
191,7,4,19
504,5,7,67
348,4,1,6
137,7,5,7
171,6,0,0
672,5,6,494
356,4,3,60
274,5,6,0
182,0,4,15
606,0,4,11
659,4,0,0
583,2,1,0
76,1,3,0
13,3,6,101
144,2,1,0
639,0,4,0
290,0,3,0
654,5,4,12
625,6,5,97
434,2,4,66
468,0,6,0
135,6,5,21
22,1,1,3
568,0,2,110
12,2,6,126
52,3,6,6
619,5,1,0
684,0,5,21
627,6,7,37
2,6,6,0
687,7,5,0
254,5,2,0
135,4,0,0
249,5,7,0
455,0,2,20
493,1,5,334
151,2,7,4
594,7,4,0
445,2,2,20
398,6,4,18
18,1,3,55
583,3,0,0
272,2,0,0
681,7,6,0
157,6,1,0
185,7,1,0
357,3,3,114
506,4,0,0
381,5,0,0
382,5,5,79
58,3,1,3
306,1,2,30
539,4,7,9
660,7,2,0
703,2,5,527
540,5,6,9
398,3,3,48
726,0,5,1992
616,0,7,75
54,5,6,3
61,5,7,27
480,2,3,100
156,2,3,169
435,6,1,0
229,1,6,5
30,1,3,3
518,6,4,67
544,6,7,31
400,1,2,96
334,3,6,319
253,1,5,58
561,6,7,0
20,2,0,3
590,3,1,10
662,2,0,0
0,3,0,0
176,7,7,0
129,0,1,0
542,3,4,104
488,3,6,0
494,4,2,0
279,4,1,9
359,3,4,98
111,1,7,50
102,1,1,0
548,4,3,65
117,3,1,10
383,6,5,28
212,4,3,12
247,1,1,0
86,6,3,6
370,4,4,11
435,3,2,13
662,4,4,165
81,1,3,91
527,2,3,161
141,1,3,52
260,7,3,0
661,0,6,63
640,4,5,30
389,5,2,0
399,3,4,108
310,7,1,0
317,5,4,0
184,3,3,27
78,1,1,0
91,0,4,73
376,6,4,7
28,2,6,3
218,0,7,16
338,3,7,33
347,3,5,17
22,6,2,11
49,5,6,9
533,2,1,0
189,1,2,31
686,2,3,0
341,1,4,10
93,7,5,19
8,5,3,3
509,6,7,0
422,2,7,55
278,7,2,0
448,7,2,0
390,5,2,0
34,3,5,269
241,7,1,0
314,5,7,6
729,1,0,0
653,0,6,31
624,7,5,11
659,0,6,0
179,0,0,0
482,3,2,14
575,5,3,10
223,3,6,5
689,7,0,0
445,4,3,8
270,4,3,18
218,7,5,5
424,5,4,39
179,5,0,0
562,1,6,0
729,2,1,14
468,1,3,34
558,6,3,0
352,7,7,0
125,7,7,0
8,2,2,22
190,3,3,19
59,3,1,42
4,1,2,3
156,2,2,51
590,6,0,0
126,3,6,0
186,5,6,15
171,1,1,0
175,4,0,0
387,0,5,119
490,7,2,0
89,4,5,73
406,3,2,18
547,7,1,0
655,2,1,0
216,0,0,42
420,0,6,19
15,7,0,0
333,3,6,139
160,7,6,0
509,1,1,0
332,7,4,0
96,3,7,20
19,2,1,5
441,1,3,0
82,1,4,111
522,7,6,0
415,4,0,0
445,5,0,0
185,0,7,38
155,3,7,142
638,5,0,0
387,2,2,48
633,3,2,19
231,1,6,0
351,7,4,6
396,0,6,11
638,7,3,0
42,6,1,0
629,6,0,0
320,1,1,16
629,3,0,0
516,6,3,0
86,3,4,91
17,6,0,0
153,4,2,0
218,4,6,16
546,1,2,49
423,4,2,0
647,6,5,86
230,4,0,0
728,2,6,3208
165,7,1,0
416,4,7,12
674,3,4,86
667,2,7,133
296,2,4,6
423,6,5,51
430,5,6,294
203,3,7,45
48,6,5,9
354,3,5,189
122,0,7,4
276,0,1,0
233,7,3,8
301,6,6,196
98,0,7,37
285,2,7,29
315,7,1,0
455,7,0,0
116,3,7,50
314,5,2,20
449,5,1,0
666,7,5,122
303,5,1,0
55,6,5,3
255,0,4,14
223,2,7,0
93,4,6,107
17,5,1,0
79,0,3,4
292,0,4,30
14,0,2,24
11,2,6,133
154,1,6,73
480,6,0,0
18,2,6,1491
533,0,0,9
227,5,1,0
374,4,1,22
491,2,3,0
113,1,0,0
656,5,1,0
112,0,5,10
719,5,3,22
66,4,1,45
193,5,0,0
693,5,7,202
285,1,3,65
78,6,3,0
172,5,4,7
437,0,7,53
112,4,5,20
280,5,6,29
10,1,3,415
354,0,4,64
626,2,2,116
76,1,0,0
404,3,0,11
325,2,4,83
58,1,5,681
269,2,3,14
297,1,6,6
680,1,7,12
269,0,5,9
654,5,5,20
229,5,2,0
668,2,3,192
234,0,1,5
362,7,6,0
429,2,3,94
80,2,3,19
460,4,5,77
702,0,4,268
74,5,4,4
32,2,1,6
81,7,0,0
585,2,2,0
151,0,4,7
630,1,5,19
448,7,0,0
441,2,6,33
644,4,4,37
103,5,3,4
509,0,6,67
660,3,4,20
161,3,3,41
414,2,1,0
39,0,4,72
387,6,1,0
473,4,2,0
696,4,6,99
531,3,7,65
591,4,5,88
349,0,5,44
264,3,2,18
266,7,0,0
539,0,5,0
705,3,5,259
575,7,1,0
243,3,1,5
123,7,3,0
345,6,6,0
80,5,1,4
517,1,3,275
115,5,3,6
344,0,2,0
50,4,7,3
80,6,4,6
417,3,2,0
616,1,0,0
229,5,4,0
655,7,7,0
694,3,0,0
263,4,1,5
298,0,3,0
285,5,6,47
201,2,2,8
385,7,1,0
552,1,2,68
382,2,3,210
323,3,2,0
124,7,6,0
724,2,6,3717
382,0,4,79
215,7,1,0
289,1,7,30
279,5,3,18
18,0,3,85
464,4,2,0
618,0,1,11
532,0,5,49
112,2,0,0
265,0,7,56
641,2,0,0
33,6,1,0
258,5,6,311
715,7,1,0
465,1,3,0
542,6,5,129
100,3,1,0
283,3,0,0
369,5,6,0
81,0,1,4
395,7,3,0
565,5,7,58
234,7,2,0
658,4,0,0
47,7,6,3
379,7,4,0
302,3,5,107
274,4,5,9
170,0,6,0
668,1,0,0
347,2,3,6
393,4,2,0
673,0,3,74
124,2,4,13
417,6,0,0
305,4,4,34
364,5,5,63
169,6,7,0
242,6,4,17
8,0,1,3
289,7,6,49
248,1,6,0
628,5,2,0
324,4,2,0
210,5,2,12
194,4,2,0
371,5,1,0
178,0,6,12
197,4,4,5
168,3,6,177
713,1,0,0
637,3,6,19
657,2,6,31
254,3,7,36
255,3,3,27
38,6,3,6
106,4,7,17
237,5,5,21
526,6,1,0
308,1,1,6
577,7,1,0
607,3,6,57
1,7,2,0
533,2,6,111
710,4,6,0
414,0,5,24
522,6,1,0
218,0,5,13
175,3,0,0
189,5,1,0
179,0,1,12
496,3,6,167
481,2,4,36
304,0,1,6
593,2,5,122
345,0,4,0
694,6,5,95
19,5,0,0
631,5,0,0
647,5,2,0
316,3,1,6
709,7,3,0
654,1,3,39
368,4,0,0
726,2,6,7374
507,0,5,85
430,2,4,94
533,1,6,31
63,2,0,0
573,5,1,74
329,2,4,135
556,4,6,52
30,0,1,0
267,6,7,14
631,5,7,30
83,6,5,19
6,1,5,0
78,7,7,0
105,5,6,0
550,3,2,15
59,7,0,0
719,7,0,0
644,1,3,127
583,7,7,0
319,6,6,6
623,6,4,28
33,1,7,579
356,7,3,0
2,7,2,0
706,2,2,0
643,0,3,60
28,6,0,0
146,4,7,18
639,2,1,0
121,3,7,28
607,5,7,11
639,1,4,0
496,3,0,0
80,5,3,0
655,1,2,12
140,4,1,11
479,1,2,61
206,0,4,68
199,3,5,5
9,2,4,347
706,5,0,0
547,4,0,0
183,4,2,0
517,4,1,15
551,5,1,0
7,7,0,0
318,1,0,0
327,7,1,0
531,6,1,9
288,7,0,0
454,0,5,53
520,2,0,0
270,6,0,0
113,4,3,10
228,4,1,0
551,4,0,0
284,6,3,0
345,4,7,0
626,6,5,49
154,7,2,0
525,2,7,129
300,0,6,9
446,0,5,13
368,5,1,0
376,6,6,7
186,1,2,46
327,0,4,61
541,3,1,9
281,7,4,29
409,7,5,7
458,7,0,0
291,3,4,0
145,4,0,4
571,2,2,52
221,6,5,0
74,0,7,19
471,5,1,8
589,0,4,254
16,1,6,213
713,7,4,0
611,7,3,0
444,4,6,13
183,6,6,0
535,3,2,0
19,2,0,0
10,6,6,147
64,7,7,42
520,6,4,29
319,1,2,0
606,6,7,0
366,7,0,0
264,0,3,65
198,3,0,0
242,3,2,9
728,1,0,45
235,7,2,0
8,1,7,27
56,4,6,0
392,0,1,7
197,4,2,0
556,6,6,0
25,0,0,3
263,3,5,84
20,4,7,60
688,0,7,140
708,6,7,13
552,7,1,0
96,3,6,56
341,2,5,48
333,1,2,16
458,4,4,117
645,4,7,49
292,6,1,0
92,7,2,0
12,4,1,33
534,4,0,0
367,6,0,0
379,0,4,68
617,1,7,46
188,1,5,24
157,1,3,48
118,0,3,46
11,7,2,0
656,4,6,0
296,5,3,0
274,1,3,9
669,1,7,306
390,1,3,30
410,4,1,0
713,2,1,0
532,2,6,184
277,2,5,32
264,7,6,5
32,2,2,49
366,6,2,0
675,4,6,107
119,6,1,0
213,4,2,0
722,1,6,390
205,0,4,48
29,3,4,0
338,6,5,6
113,3,6,46
608,2,2,18
171,6,3,4
325,6,0,0
489,4,4,0
462,5,4,8
228,2,2,5
179,7,5,0
621,7,0,0
460,6,7,13
583,5,4,17
536,3,7,0
324,6,4,0
360,4,0,0
97,0,6,6
134,1,1,4
710,3,6,13
267,5,1,0
105,0,1,4
613,6,0,0
42,4,6,725
56,1,7,54
270,6,1,0
9,0,3,543
40,2,2,20
134,0,3,35
336,3,4,102
544,3,4,95
694,2,2,74
685,4,5,95
287,4,6,23
392,2,4,23
426,2,2,24
558,4,6,52
43,5,7,132
537,3,7,0
611,1,2,0
98,7,5,17
523,5,1,0
270,0,0,5
354,3,2,6
27,0,0,0
618,2,2,36
560,4,0,0
509,5,7,15
4,2,7,3
731,5,7,236
443,3,2,0
643,2,4,37
152,3,4,23
311,4,6,334
727,3,2,132
158,6,1,4
244,3,5,9
635,5,5,11
141,3,1,7
580,5,5,54
486,1,1,8
41,3,0,3
305,7,3,0
236,7,3,0
102,1,6,0
116,3,1,23
393,4,7,0
540,5,2,9
677,4,6,21
576,3,0,10
177,2,0,12
254,6,5,62
195,1,1,0
562,6,5,10
4,4,0,0
493,1,1,0
675,6,3,12
325,3,0,0
270,5,7,0
66,6,0,0
582,3,3,61
341,0,4,37
501,4,6,624
470,1,3,125
720,1,6,200
58,7,1,0
4,5,6,0
694,6,3,202
588,5,1,0
83,4,5,205
348,6,6,21
335,4,2,0
76,1,1,0
305,4,6,138
223,0,2,0
198,4,6,0
51,5,5,6
117,7,7,23
57,3,5,102
145,2,0,0
336,4,2,0
457,5,4,48
23,1,7,22
146,4,1,0
543,2,1,0
191,2,5,31
669,2,0,31
267,2,3,18
374,7,0,0
467,1,0,0
320,1,6,0
232,5,0,0
283,4,1,9
3,3,6,3
555,2,6,184
95,1,0,10
98,3,0,0
383,6,6,192
584,4,4,44
236,0,3,37
257,3,7,22
519,1,3,129
44,3,4,86
682,2,7,0
590,7,4,17
409,1,3,270
57,7,5,0
109,6,3,6
424,7,1,0
576,6,0,0
670,2,0,0
729,3,3,141
641,5,7,37
81,7,1,0
612,2,1,0
536,5,0,0
454,2,0,20
579,2,7,88
445,3,2,0
473,5,1,103
264,0,7,75
82,3,0,4
271,4,3,0
331,1,1,0
439,3,6,33
322,1,1,10
519,0,1,23
369,4,0,0
296,6,3,0
127,7,6,4
290,5,0,0
124,4,2,0
378,2,4,92
528,6,0,0
371,4,4,7
375,6,7,85
253,2,2,62
470,7,5,0
55,5,1,0
223,1,4,5
85,7,6,4
552,2,6,964
425,4,2,0
661,4,7,141
44,0,5,622
446,4,6,25
185,0,3,34
598,2,0,0
421,3,4,106
392,7,0,0
726,6,4,163
13,0,4,51
182,0,7,12
713,4,6,0
287,5,4,14
273,7,2,0
552,6,0,0
609,6,0,0
421,3,0,0
473,7,1,0
579,5,3,10
589,2,7,71
330,7,5,16
341,7,7,0
435,5,2,13
721,7,7,23
706,7,7,0
162,1,7,84
396,7,5,0
421,7,7,7
615,6,3,0
239,2,4,29
396,6,0,0
466,4,4,0
254,3,1,5
86,1,2,190
37,6,2,9
307,3,2,15
583,0,4,0
627,5,4,30
21,1,5,145
276,2,6,18
588,4,1,0
566,7,7,10
652,5,4,31
11,0,4,188
655,4,7,12
692,2,3,0
457,5,1,21
288,4,4,64
232,5,1,5
112,3,3,17
504,3,4,176
300,4,0,0
25,2,2,9
396,2,7,89
148,7,4,0
46,6,5,14
